date,fullVisitorId,channel,campaign,source,medium,device_category,country,totals_hits,totals_pageviews,totals_timeOnSite,revenue_usd,lead,customer
2018-03-28,sample_001468,Organic Search,(not set),organic_search,organic,desktop,Germany,5,1,21,0.0,1,0
2018-06-25,sample_001469,Organic Search,partner launch,organic_search,organic,desktop,United States,2,2,38,0.0,0,0
2018-05-17,sample_001470,Organic Search,partner launch,organic_search,organic,desktop,United Kingdom,16,8,573,0.0,1,0
2017-09-04,sample_001471,Organic Search,(not set),organic_search,organic,mobile,Germany,9,1,15,0.0,1,0
2018-03-28,sample_001472,Paid Search,content syndication,paid_search,paid,mobile,Canada,7,1,22,0.0,1,0
2017-10-17,sample_001473,Social,content syndication,social,referral,mobile,Australia,15,8,610,0.0,1,0
2018-02-22,sample_001474,Social,content syndication,social,referral,mobile,United Kingdom,3,3,300,0.0,1,0
2017-11-23,sample_001475,Organic Search,summer remarketing,organic_search,organic,mobile,Germany,5,2,54,0.0,1,0
2018-05-23,sample_001476,Social,(not set),social,referral,desktop,United States,5,1,16,0.0,1,0
2017-08-21,sample_001477,Paid Search,brand,paid_search,paid,mobile,India,6,1,25,0.0,1,0
2017-10-23,sample_001478,Organic Search,content syndication,organic_search,organic,desktop,India,6,1,6,0.0,1,0
2018-02-09,sample_001479,Organic Search,content syndication,organic_search,organic,desktop,Canada,7,1,8,0.0,1,0
2017-11-14,sample_001480,Organic Search,partner launch,organic_search,organic,mobile,Germany,2,1,16,0.0,0,0
2017-10-02,sample_001481,Direct,content syndication,direct,referral,desktop,United Kingdom,7,2,52,0.0,1,0
2017-09-16,sample_001482,Organic Search,(not set),organic_search,organic,mobile,Canada,10,2,12,0.0,1,0
2018-03-04,sample_001483,Organic Search,content syndication,organic_search,organic,desktop,United States,7,2,24,0.0,1,0
2018-06-30,sample_001484,Social,summer remarketing,social,referral,desktop,United States,7,1,35,0.0,1,0
2018-01-13,sample_001485,Direct,brand,direct,referral,desktop,Germany,1,1,13,0.0,0,0
2018-03-29,sample_001486,Organic Search,brand,organic_search,organic,mobile,Canada,12,7,702,0.0,1,0
2017-10-29,sample_001487,Organic Search,(not set),organic_search,organic,tablet,India,6,1,12,0.0,1,0
2018-01-04,sample_001488,Paid Search,summer remarketing,paid_search,paid,desktop,United States,7,2,6,0.0,1,0
2018-03-29,sample_001489,Organic Search,partner launch,organic_search,organic,desktop,Canada,2,2,39,0.0,0,0
2017-10-26,sample_001490,Direct,content syndication,direct,referral,desktop,United States,10,4,137,0.0,1,0
2018-03-01,sample_001491,Paid Search,content syndication,paid_search,paid,mobile,Canada,1,1,24,0.0,0,0
2017-12-10,sample_001492,Social,partner launch,social,referral,desktop,Canada,3,2,35,0.0,0,0
2017-11-21,sample_001493,Organic Search,(not set),organic_search,organic,desktop,United States,4,1,47,0.0,0,0
2017-12-23,sample_001494,Direct,content syndication,direct,referral,mobile,Australia,9,5,406,0.0,1,0
2018-04-24,sample_001495,Direct,summer remarketing,direct,referral,desktop,Canada,4,2,25,0.0,0,0
2018-05-24,sample_001496,Direct,brand,direct,referral,mobile,India,2,2,55,0.0,0,0
2018-06-21,sample_001497,Organic Search,partner launch,organic_search,organic,desktop,United States,7,1,25,0.0,1,0
2018-01-24,sample_001498,Paid Search,partner launch,paid_search,paid,desktop,Canada,9,2,18,0.0,1,0
2018-03-14,sample_001499,Organic Search,summer remarketing,organic_search,organic,desktop,United Kingdom,7,2,16,0.0,1,0
2018-04-07,sample_001500,Referral,summer remarketing,referral,referral,mobile,Germany,6,1,53,0.0,1,0
2018-02-04,sample_001501,Organic Search,(not set),organic_search,organic,desktop,United States,7,4,538,0.0,1,0
2017-12-30,sample_001502,Paid Search,partner launch,paid_search,paid,desktop,United States,8,2,40,0.0,1,0
2018-04-19,sample_001503,Organic Search,summer remarketing,organic_search,organic,desktop,Australia,1,1,17,0.0,0,0
2017-10-17,sample_001504,Paid Search,brand,paid_search,paid,mobile,Germany,9,1,28,0.0,1,0
2018-04-29,sample_001505,Direct,brand,direct,referral,desktop,Australia,15,12,839,0.0,1,0
2018-06-09,sample_001506,Paid Search,content syndication,paid_search,paid,desktop,Canada,13,9,469,24.99,1,1
2017-10-09,sample_001507,Paid Search,summer remarketing,paid_search,paid,mobile,Germany,5,1,50,0.0,1,0
2018-06-10,sample_001508,Organic Search,brand,organic_search,organic,mobile,India,7,5,562,0.0,1,0
2017-10-21,sample_001509,Organic Search,brand,organic_search,organic,mobile,United States,4,1,27,0.0,0,0
2017-12-20,sample_001510,Display,summer remarketing,display,referral,desktop,India,4,1,33,0.0,0,0
2017-08-06,sample_001511,Direct,content syndication,direct,referral,mobile,Australia,8,1,19,0.0,1,0
2017-10-03,sample_001512,Organic Search,summer remarketing,organic_search,organic,desktop,Australia,2,1,53,0.0,0,0
2017-08-21,sample_001513,Referral,brand,referral,referral,desktop,Germany,8,1,32,0.0,1,0
2018-07-21,sample_001514,Referral,(not set),referral,referral,mobile,United States,5,2,38,0.0,1,0
2018-06-05,sample_001515,Display,content syndication,display,referral,tablet,Canada,8,1,49,0.0,1,0
2017-09-23,sample_001516,Organic Search,summer remarketing,organic_search,organic,mobile,Germany,6,2,45,0.0,1,0
2017-12-07,sample_001517,Organic Search,brand,organic_search,organic,tablet,Canada,13,10,669,0.0,1,0
2018-07-07,sample_001518,Paid Search,content syndication,paid_search,paid,desktop,Germany,10,2,43,0.0,1,0
2018-07-08,sample_001519,Paid Search,summer remarketing,paid_search,paid,desktop,India,2,1,12,0.0,0,0
2018-07-30,sample_001520,Paid Search,content syndication,paid_search,paid,mobile,Australia,2,2,27,0.0,0,0
2018-05-21,sample_001521,Referral,brand,referral,referral,mobile,Germany,9,9,291,0.0,1,0
2018-01-16,sample_001522,Organic Search,summer remarketing,organic_search,organic,desktop,United Kingdom,8,1,21,0.0,1,0
2017-12-06,sample_001523,Organic Search,summer remarketing,organic_search,organic,desktop,Australia,9,2,49,0.0,1,0
2017-10-22,sample_001524,Direct,brand,direct,referral,desktop,United Kingdom,8,2,53,0.0,1,0
2017-09-15,sample_001525,Referral,(not set),referral,referral,desktop,United States,6,1,24,0.0,1,0
2018-01-08,sample_001526,Paid Search,content syndication,paid_search,paid,mobile,Australia,5,2,21,0.0,1,0
2018-03-13,sample_001527,Organic Search,brand,organic_search,organic,mobile,United States,6,1,6,0.0,1,0
2018-04-17,sample_001528,Paid Search,(not set),paid_search,paid,mobile,Australia,7,1,44,0.0,1,0
2017-09-16,sample_001529,Organic Search,summer remarketing,organic_search,organic,mobile,Australia,6,2,14,0.0,1,0
2018-02-20,sample_001530,Paid Search,content syndication,paid_search,paid,desktop,India,3,2,25,0.0,0,0
2017-12-04,sample_001531,Referral,brand,referral,referral,desktop,India,2,2,36,0.0,0,0
2017-11-24,sample_001532,Organic Search,(not set),organic_search,organic,desktop,India,1,1,23,0.0,0,0
2018-04-05,sample_001533,Referral,partner launch,referral,referral,mobile,Germany,7,1,16,0.0,1,0
2018-05-22,sample_001534,Organic Search,summer remarketing,organic_search,organic,mobile,Canada,7,2,21,0.0,1,0
2017-11-29,sample_001535,Organic Search,partner launch,organic_search,organic,desktop,India,6,1,49,0.0,1,0
2017-09-19,sample_001536,Paid Search,partner launch,paid_search,paid,tablet,United States,10,2,25,0.0,1,0
2018-01-26,sample_001537,Organic Search,(not set),organic_search,organic,mobile,Germany,8,1,22,0.0,1,0
2018-03-13,sample_001538,Paid Search,partner launch,paid_search,paid,desktop,Canada,1,1,40,0.0,0,0
2018-01-25,sample_001539,Direct,summer remarketing,direct,referral,desktop,Australia,6,1,9,0.0,1,0
2017-08-15,sample_001540,Paid Search,content syndication,paid_search,paid,mobile,Australia,7,1,18,0.0,1,0
2018-07-23,sample_001541,Organic Search,partner launch,organic_search,organic,mobile,Germany,4,2,54,0.0,0,0
2017-08-04,sample_001542,Organic Search,partner launch,organic_search,organic,tablet,United States,13,12,863,0.0,1,0
2018-02-28,sample_001543,Organic Search,content syndication,organic_search,organic,mobile,United States,3,1,16,0.0,0,0
2018-01-17,sample_001544,Direct,content syndication,direct,referral,desktop,Australia,8,2,29,0.0,1,0
2018-01-23,sample_001545,Organic Search,(not set),organic_search,organic,desktop,Canada,7,1,21,0.0,1,0
2018-02-22,sample_001546,Organic Search,partner launch,organic_search,organic,desktop,United States,6,1,33,0.0,1,0
2018-06-07,sample_001547,Organic Search,partner launch,organic_search,organic,desktop,United States,3,2,15,0.0,0,0
2018-01-15,sample_001548,Organic Search,brand,organic_search,organic,desktop,India,17,12,141,0.0,1,0
2018-04-13,sample_001549,Paid Search,content syndication,paid_search,paid,desktop,India,10,5,657,0.0,1,0
2017-10-30,sample_001550,Direct,partner launch,direct,referral,desktop,United States,2,2,44,0.0,0,0
2017-10-01,sample_001551,Social,brand,social,referral,mobile,Australia,3,2,27,0.0,0,0
2017-10-25,sample_001552,Paid Search,partner launch,paid_search,paid,mobile,Australia,6,1,34,0.0,1,0
2018-03-18,sample_001553,Referral,brand,referral,referral,tablet,United Kingdom,6,1,20,0.0,1,0
2018-04-09,sample_001554,Organic Search,partner launch,organic_search,organic,desktop,Australia,2,2,35,0.0,0,0
2018-04-24,sample_001555,Organic Search,summer remarketing,organic_search,organic,desktop,India,10,2,46,0.0,1,0
2018-03-18,sample_001556,Organic Search,(not set),organic_search,organic,mobile,Canada,8,2,32,0.0,1,0
2018-04-09,sample_001557,Paid Search,(not set),paid_search,paid,desktop,United Kingdom,6,2,36,0.0,1,0
2017-08-22,sample_001558,Paid Search,summer remarketing,paid_search,paid,desktop,Australia,20,12,247,0.0,1,0
2018-05-01,sample_001559,Direct,(not set),direct,referral,desktop,Germany,5,2,27,0.0,1,0
2018-07-17,sample_001560,Referral,(not set),referral,referral,mobile,Australia,9,1,28,0.0,1,0
2017-09-20,sample_001561,Social,brand,social,referral,desktop,Australia,6,1,9,0.0,1,0
2018-05-20,sample_001562,Paid Search,brand,paid_search,paid,mobile,United States,7,6,367,0.0,1,0
2018-01-17,sample_001563,Direct,brand,direct,referral,tablet,United States,6,1,30,0.0,1,0
2017-12-05,sample_001564,Organic Search,summer remarketing,organic_search,organic,mobile,Australia,6,2,18,0.0,1,0
2017-08-06,sample_001565,Organic Search,summer remarketing,organic_search,organic,desktop,Canada,5,2,54,0.0,1,0
2018-06-17,sample_001566,Paid Search,(not set),paid_search,paid,mobile,Australia,8,5,142,0.0,1,0
2018-04-08,sample_001567,Organic Search,content syndication,organic_search,organic,desktop,Australia,5,1,48,0.0,1,0
2017-12-25,sample_001568,Organic Search,(not set),organic_search,organic,desktop,India,2,1,30,0.0,0,0
2018-04-12,sample_001569,Paid Search,(not set),paid_search,paid,desktop,United States,8,1,35,0.0,1,0
2018-02-15,sample_001570,Organic Search,summer remarketing,organic_search,organic,desktop,Germany,4,1,32,0.0,0,0
2017-10-13,sample_001571,Paid Search,(not set),paid_search,paid,desktop,United Kingdom,4,1,51,0.0,0,0
2017-10-18,sample_001572,Paid Search,(not set),paid_search,paid,desktop,India,6,1,34,0.0,1,0
2017-10-18,sample_001573,Organic Search,summer remarketing,organic_search,organic,tablet,India,3,1,45,0.0,0,0
2018-03-13,sample_001574,Direct,brand,direct,referral,desktop,Germany,9,1,23,0.0,1,0
2018-01-10,sample_001575,Organic Search,partner launch,organic_search,organic,desktop,United States,10,2,39,0.0,1,0
2018-01-12,sample_001576,Direct,(not set),direct,referral,desktop,Germany,6,6,460,1.99,1,1
2018-05-18,sample_001577,Referral,content syndication,referral,referral,desktop,United States,20,12,145,0.0,1,0
2018-06-27,sample_001578,Social,content syndication,social,referral,desktop,India,9,2,52,0.0,1,0
2018-01-24,sample_001579,Paid Search,summer remarketing,paid_search,paid,tablet,Germany,4,2,34,0.0,0,0
2017-12-25,sample_001580,Organic Search,(not set),organic_search,organic,mobile,Australia,9,7,446,0.0,1,0
2018-01-01,sample_001581,Paid Search,summer remarketing,paid_search,paid,desktop,Australia,7,1,13,0.0,1,0
2018-02-24,sample_001582,Organic Search,summer remarketing,organic_search,organic,desktop,Canada,9,2,29,0.0,1,0
2018-07-07,sample_001583,Organic Search,brand,organic_search,organic,desktop,Australia,4,1,18,0.0,0,0
2018-07-04,sample_001584,Paid Search,summer remarketing,paid_search,paid,mobile,Canada,10,2,53,0.0,1,0
2017-11-18,sample_001585,Direct,content syndication,direct,referral,desktop,Germany,6,2,54,0.0,1,0
2017-11-20,sample_001586,Organic Search,content syndication,organic_search,organic,desktop,India,10,2,32,0.0,1,0
2017-11-14,sample_001587,Organic Search,partner launch,organic_search,organic,desktop,Canada,4,2,46,0.0,0,0
2017-11-10,sample_001588,Referral,summer remarketing,referral,referral,desktop,Canada,3,1,53,0.0,0,0
2018-06-10,sample_001589,Paid Search,(not set),paid_search,paid,desktop,United States,2,1,55,0.0,0,0
2017-08-28,sample_001590,Organic Search,brand,organic_search,organic,desktop,India,11,8,831,0.0,1,0
2017-09-03,sample_001591,Organic Search,brand,organic_search,organic,desktop,Australia,9,2,26,0.0,1,0
2017-09-21,sample_001592,Organic Search,partner launch,organic_search,organic,mobile,Germany,11,5,191,0.0,1,0
2018-05-15,sample_001593,Organic Search,brand,organic_search,organic,desktop,Australia,5,2,12,0.0,1,0
2017-09-19,sample_001594,Social,brand,social,referral,mobile,Canada,9,2,29,0.0,1,0
2018-05-28,sample_001595,Direct,content syndication,direct,referral,mobile,United States,4,2,33,0.0,0,0
2018-05-18,sample_001596,Social,brand,social,referral,desktop,India,6,1,9,0.0,1,0
2018-07-13,sample_001597,Paid Search,(not set),paid_search,paid,desktop,Australia,11,6,369,0.0,1,0
2018-04-11,sample_001598,Organic Search,brand,organic_search,organic,desktop,United Kingdom,4,2,28,0.0,0,0
2018-04-24,sample_001599,Paid Search,summer remarketing,paid_search,paid,mobile,India,5,5,734,0.0,1,0
2018-03-10,sample_001600,Organic Search,(not set),organic_search,organic,desktop,Germany,3,2,26,0.0,0,0
2018-06-16,sample_001601,Organic Search,content syndication,organic_search,organic,desktop,Canada,8,2,17,0.0,1,0
2018-07-22,sample_001602,Organic Search,content syndication,organic_search,organic,mobile,Canada,7,2,37,0.0,1,0
2017-10-07,sample_001603,Direct,(not set),direct,referral,tablet,United Kingdom,8,1,23,0.0,1,0
2018-07-10,sample_001604,Social,brand,social,referral,desktop,United States,10,2,12,0.0,1,0
2017-09-24,sample_001605,Referral,(not set),referral,referral,desktop,United States,15,12,867,1.99,1,1
2018-01-22,sample_001606,Direct,(not set),direct,referral,mobile,United Kingdom,8,1,45,0.0,1,0
2017-08-29,sample_001607,Paid Search,(not set),paid_search,paid,mobile,Australia,6,4,163,0.0,1,0
2018-07-18,sample_001608,Organic Search,content syndication,organic_search,organic,desktop,India,16,8,267,12.99,1,1
2017-11-04,sample_001609,Paid Search,(not set),paid_search,paid,desktop,Germany,8,1,16,0.0,1,0
2017-11-10,sample_001610,Organic Search,brand,organic_search,organic,desktop,United States,2,1,49,0.0,0,0
2018-01-12,sample_001611,Organic Search,partner launch,organic_search,organic,mobile,Canada,6,2,43,0.0,1,0
2017-11-20,sample_001612,Direct,summer remarketing,direct,referral,desktop,Australia,9,1,5,0.0,1,0
2017-10-22,sample_001613,Organic Search,content syndication,organic_search,organic,desktop,Australia,9,3,151,0.0,1,0
2018-07-12,sample_001614,Organic Search,summer remarketing,organic_search,organic,desktop,United Kingdom,3,2,41,0.0,0,0
2018-04-03,sample_001615,Paid Search,brand,paid_search,paid,desktop,Australia,7,2,39,0.0,1,0
2017-10-27,sample_001616,Organic Search,content syndication,organic_search,organic,desktop,Canada,9,2,25,0.0,1,0
2018-03-26,sample_001617,Referral,content syndication,referral,referral,desktop,United Kingdom,9,9,212,0.0,1,0
2018-06-20,sample_001618,Display,brand,display,referral,desktop,Germany,4,2,14,0.0,0,0
2017-08-09,sample_001619,Organic Search,summer remarketing,organic_search,organic,desktop,India,10,3,471,0.0,1,0
2018-05-09,sample_001620,Referral,content syndication,referral,referral,desktop,India,16,10,515,0.0,1,0
2017-08-31,sample_001621,Display,brand,display,referral,desktop,United Kingdom,9,2,43,0.0,1,0
2018-04-11,sample_001622,Organic Search,summer remarketing,organic_search,organic,mobile,India,5,1,45,0.0,1,0
2018-07-17,sample_001623,Paid Search,summer remarketing,paid_search,paid,mobile,United Kingdom,9,1,23,0.0,1,0
2017-10-05,sample_001624,Referral,content syndication,referral,referral,desktop,United Kingdom,1,1,33,0.0,0,0
2018-01-15,sample_001625,Organic Search,partner launch,organic_search,organic,mobile,United Kingdom,9,2,55,0.0,1,0
2018-01-17,sample_001626,Organic Search,partner launch,organic_search,organic,mobile,Germany,5,2,50,0.0,1,0
2017-12-06,sample_001627,Organic Search,content syndication,organic_search,organic,desktop,United States,6,1,37,0.0,1,0
2018-06-16,sample_001628,Direct,content syndication,direct,referral,desktop,Canada,6,2,9,0.0,1,0
2017-12-20,sample_001629,Direct,(not set),direct,referral,mobile,India,8,1,20,0.0,1,0
2018-06-14,sample_001630,Organic Search,partner launch,organic_search,organic,desktop,Germany,15,8,391,0.0,1,0
2018-06-27,sample_001631,Organic Search,brand,organic_search,organic,desktop,United States,5,1,51,0.0,1,0
2018-04-16,sample_001632,Paid Search,brand,paid_search,paid,desktop,United Kingdom,2,2,24,0.0,0,0
2017-08-13,sample_001633,Organic Search,brand,organic_search,organic,desktop,Canada,3,2,28,0.0,0,0
2018-02-12,sample_001634,Paid Search,summer remarketing,paid_search,paid,desktop,Canada,3,2,22,0.0,0,0
2018-06-07,sample_001635,Organic Search,partner launch,organic_search,organic,desktop,United Kingdom,4,3,123,0.0,1,0
2017-10-12,sample_001636,Paid Search,content syndication,paid_search,paid,desktop,United Kingdom,7,1,46,0.0,1,0
2018-06-10,sample_001637,Organic Search,brand,organic_search,organic,mobile,United States,12,12,593,0.0,1,0
